Dow Jones Industrial Avg. - Daily
Date,Open,High,Low,Close,Adj Close,Volume
6/11/2009,8736.230469,8877.929688,8736.230469,8770.919922,8770.919922,249900000
6/10/2009,8763.660156,8834.929688,8639.950195,8739.019531,8739.019531,219920000
6/9/2009,8764.830078,8803.259766,8725.120117,8763.05957,8763.05957,187930000
6/8/2009,8759.349609,8823.969727,8633.070313,8764.490234,8764.490234,189630000
6/5/2009,8751.75,8839.400391,8700.410156,8763.129883,8763.129883,254970000
6/4/2009,8675.280273,8751.25,8634.570313,8750.240234,8750.240234,237800000
6/3/2009,8740.070313,8740.389648,8598.379883,8675.240234,8675.240234,252160000
6/2/2009,8721.599609,8787.129883,8693.719727,8740.870117,8740.870117,257560000
6/1/2009,8501.530273,8760.700195,8501.290039,8721.44043,8721.44043,354830000
5/29/2009,8404.040039,8522.950195,8368.519531,8500.330078,8500.330078,361910000
5/28/2009,8300.5,8434.620117,8246.580078,8403.799805,8403.799805,290730000
5/27/2009,8473.650391,8496.589844,8289.349609,8300.019531,8300.019531,285990000
5/26/2009,8277.320313,8495.709961,8226.900391,8473.490234,8473.490234,314760000
5/22/2009,8292.209961,8364.139648,8257.169922,8277.320313,8277.320313,244190000
5/21/2009,8416.070313,8416.150391,8221.009766,8292.129883,8292.129883,302280000
5/20/2009,8471.820313,8591.929688,8405.469727,8422.040039,8422.040039,468640000
5/19/2009,8502.480469,8538.009766,8463.540039,8474.849609,8474.849609,277710000
5/18/2009,8270.150391,8511.879883,8270.150391,8504.080078,8504.080078,288280000
5/15/2009,8326.219727,8394.959961,8230.169922,8268.639648,8268.639648,308820000
5/14/2009,8285.919922,8376.639648,8273.900391,8331.320313,8331.320313,323800000
5/13/2009,8461.799805,8462.040039,8262.429688,8284.889648,8284.889648,336930000
5/12/2009,8419.169922,8517.459961,8365.650391,8469.110352,8469.110352,334840000
5/11/2009,8569.230469,8569.230469,8410.330078,8418.769531,8418.769531,332630000
5/8/2009,8410.730469,8587.549805,8410.730469,8574.650391,8574.650391,428420000
5/7/2009,8512.280273,8577.19043,8358,8409.849609,8409.849609,476640000
5/6/2009,8403.480469,8518.570313,8403,8512.280273,8512.280273,454480000
5/5/2009,8425.549805,8458.120117,8362.780273,8410.650391,8410.650391,311490000
5/4/2009,8213.599609,8434.860352,8213.599609,8426.740234,8426.740234,354490000
5/1/2009,8167.410156,8219.80957,8099.310059,8212.410156,8212.410156,237360000
4/30/2009,8188.509766,8307.509766,8136.899902,8168.120117,8168.120117,341400000
4/29/2009,8018.310059,8257.570313,8017.910156,8185.72998,8185.72998,300340000
4/28/2009,8023.560059,8091.660156,7938.97998,8016.950195,8016.950195,274710000
4/27/2009,8073.819824,8122.560059,7987.160156,8025,8025,282990000
4/24/2009,7957.450195,8127.5,7957.450195,8076.290039,8076.290039,402720000
4/23/2009,7886.810059,7979.439941,7804.209961,7957.060059,7957.060059,327240000
4/22/2009,7964.779785,8044.830078,7868.009766,7886.569824,7886.569824,387030000
4/21/2009,7841.72998,7979.200195,7791.950195,7969.560059,7969.560059,424030000
4/20/2009,8128.939941,8128.939941,7840.450195,7841.72998,7841.72998,453660000
4/17/2009,8125.430176,8190.660156,8086.879883,8131.330078,8131.330078,537670000
4/16/2009,8029.140137,8168.120117,7962.709961,8125.430176,8125.430176,359470000
4/15/2009,7914.919922,8041.319824,7870.47998,8029.620117,8029.620117,413280000
4/14/2009,8057.410156,8057.410156,7902.259766,7920.180176,7920.180176,513010000
4/13/2009,8082.02002,8113.410156,7963.75,8057.810059,8057.810059,424250000
4/9/2009,7839.890137,8087.279785,7839.890137,8083.379883,8083.379883,462060000
4/8/2009,7788.680176,7887.52002,7750.850098,7837.109863,7837.109863,255350000
4/7/2009,7968.919922,7969.080078,7762.080078,7789.560059,7789.560059,276920000
4/6/2009,8016.160156,8016.160156,7862.200195,7975.850098,7975.850098,247400000
4/3/2009,7980.629883,8019.5,7897.240234,8017.589844,8017.589844,308210000
4/2/2009,7763.990234,8075.72998,7763.990234,7978.080078,7978.080078,442820000
4/1/2009,7606.129883,7789,7483.870117,7761.600098,7761.600098,361340000
3/31/2009,7523.77002,7725.359863,7523.450195,7608.919922,7608.919922,399840000
3/30/2009,7773.310059,7773.390137,7437.589844,7522.02002,7522.02002,383260000
3/27/2009,7922.569824,7922.569824,7735.950195,7776.180176,7776.180176,323650000
3/26/2009,7752.359863,7931.330078,7752.279785,7924.560059,7924.560059,397260000
3/25/2009,7659.810059,7863.629883,7550.060059,7749.810059,7749.810059,454090000
3/24/2009,7773.470215,7796.569824,7646.990234,7659.970215,7659.970215,379670000
3/23/2009,7279.25,7780.720215,7278.779785,7775.859863,7775.859863,515600000
3/20/2009,7402.310059,7460.930176,7257.830078,7278.379883,7278.379883,672950000
3/19/2009,7489.680176,7548.459961,7369.259766,7400.799805,7400.799805,559920000
3/18/2009,7395.700195,7571.640137,7257.27002,7486.580078,7486.580078,584110000
3/17/2009,7218,7396.810059,7172.049805,7395.700195,7395.700195,391880000
3/16/2009,7225.330078,7392.910156,7206.850098,7216.970215,7216.970215,586970000
3/13/2009,7167.350098,7242.620117,7105.859863,7223.97998,7223.97998,479010000
3/12/2009,6932.390137,7184.709961,6872.25,7170.060059,7170.060059,488690000
3/11/2009,6923.129883,7015.060059,6867.549805,6930.399902,6930.399902,524430000
3/10/2009,6547.009766,6926.490234,6546.609863,6926.490234,6926.490234,640020000
3/9/2009,6625.740234,6709.609863,6516.859863,6547.049805,6547.049805,365990000
3/6/2009,6595.160156,6755.169922,6469.950195,6626.939941,6626.939941,425170000
3/5/2009,6874.009766,6874.009766,6544.100098,6594.439941,6594.439941,509770000
3/4/2009,6726.5,6979.220215,6726.419922,6875.839844,6875.839844,464830000
3/3/2009,6764.810059,6855.290039,6705.629883,6726.02002,6726.02002,445280000
3/2/2009,7056.47998,7058.950195,6755.169922,6763.290039,6763.290039,568670000
2/27/2009,7180.970215,7195.459961,7033.620117,7062.930176,7062.930176,667950000
2/26/2009,7269.060059,7402.310059,7173.560059,7182.080078,7182.080078,321300000
2/25/2009,7349.580078,7404.939941,7156.680176,7270.890137,7270.890137,450270000
2/24/2009,7115.339844,7378.970215,7114.299805,7350.939941,7350.939941,468010000
2/23/2009,7365.990234,7441.02002,7105.939941,7114.779785,7114.779785,406150000
2/20/2009,7461.490234,7469.290039,7249.470215,7365.669922,7365.669922,584900000
2/19/2009,7555.22998,7614.970215,7447.549805,7465.950195,7465.950195,301480000
2/18/2009,7546.350098,7617.759766,7479.970215,7555.629883,7555.629883,268220000
2/17/2009,7845.629883,7845.629883,7551.009766,7552.600098,7552.600098,332850000
2/13/2009,7933,7970.839844,7840.450195,7850.410156,7850.410156,251960000
2/12/2009,7931.970215,7938.819824,7693.97998,7932.759766,7932.759766,331960000
2/11/2009,7887.049805,7983.740234,7852.160156,7939.529785,7939.529785,270280000
2/10/2009,8269.360352,8269.44043,7848.740234,7888.879883,7888.879883,449890000
2/9/2009,8281.379883,8315.070313,8196.240234,8270.870117,8270.870117,289280000
2/6/2009,8056.379883,8312.370117,8052.240234,8280.589844,8280.589844,396380000
2/5/2009,7954.830078,8107.830078,7845.310059,8063.069824,8063.069824,390980000
2/4/2009,8070.319824,8162.149902,7929.259766,7956.660156,7956.660156,345520000
2/3/2009,7936.990234,8111.569824,7905.52002,8078.359863,8078.359863,313090000
2/2/2009,8000.620117,8000.620117,7867.370117,7936.75,7936.75,293890000
1/30/2009,8149.009766,8195.759766,7961.919922,8000.859863,8000.859863,303160000
1/29/2009,8373.05957,8373.139648,8137.939941,8149.009766,8149.009766,247450000
1/28/2009,8175.930176,8405.870117,8175.930176,8375.450195,8375.450195,357940000
1/27/2009,8117.390137,8225.790039,8083.140137,8174.72998,8174.72998,247750000
1/26/2009,8078.040039,8231.679688,8023.160156,8116.029785,8116.029785,316720000
1/23/2009,8108.790039,8152.589844,7909.029785,8077.560059,8077.560059,370510000
1/22/2009,8224.429688,8224.830078,7957.140137,8122.799805,8122.799805,420040000
1/21/2009,7949.169922,8243.549805,7936.189941,8228.099609,8228.099609,410040000
1/20/2009,8279.629883,8291.980469,7939.930176,7949.089844,7949.089844,419200000
1/16/2009,8215.669922,8341.200195,8109.339844,8281.219727,8281.219727,439360000
1/15/2009,8196.240234,8286.160156,7995.129883,8212.490234,8212.490234,436660000
1/14/2009,8446.009766,8446.25,8140.720215,8200.139648,8200.139648,355050000
1/13/2009,8474.610352,8522.080078,8376.879883,8448.55957,8448.55957,304050000
1/12/2009,8599.259766,8602.599609,8421.080078,8473.969727,8473.969727,273550000
1/9/2009,8738.799805,8769.620117,8576.959961,8599.179688,8599.179688,204300000
1/8/2009,8769.94043,8770.019531,8651.19043,8742.459961,8742.459961,226620000
1/7/2009,8996.94043,8996.94043,8719.919922,8769.700195,8769.700195,266710000
1/6/2009,8954.570313,9088.05957,8940.950195,9015.099609,9015.099609,215410000
1/5/2009,9027.129883,9034.370117,8892.360352,8952.889648,8952.889648,233760000
1/2/2009,8772.25,9065.280273,8760.780273,9034.69043,9034.69043,213700000
12/31/2008,8666.480469,8842.660156,8664.889648,8776.389648,8776.389648,226760000
12/30/2008,8487.509766,8675.240234,8487.509766,8668.389648,8668.389648,162560000
12/29/2008,8515.870117,8530.679688,8364.05957,8483.929688,8483.929688,153730000
12/26/2008,8468.709961,8533.070313,8461.780273,8515.549805,8515.549805,86760000
12/24/2008,8416.860352,8498.5,8416.860352,8468.480469,8468.480469,66930000
12/23/2008,8518.650391,8604.120117,8391.299805,8419.490234,8419.490234,174640000
12/22/2008,8573.370117,8601.410156,8372.019531,8519.69043,8519.69043,211090000
12/19/2008,8606.5,8787.230469,8550.429688,8579.110352,8579.110352,550150000
12/18/2008,8823.94043,8883.360352,8527.410156,8604.990234,8604.990234,274080000
12/17/2008,8921.910156,8961.259766,8778.070313,8824.339844,8824.339844,239260000
12/16/2008,8565.650391,8958.790039,8565.650391,8924.139648,8924.139648,337190000
12/15/2008,8628.80957,8676.280273,8469.030273,8564.530273,8564.530273,229940000
12/12/2008,8563.099609,8682.570313,8347.80957,8629.679688,8629.679688,271030000
12/11/2008,8750.129883,8809.450195,8512.759766,8565.089844,8565.089844,290540000
12/10/2008,8693,8879.219727,8646.330078,8761.419922,8761.419922,232830000
12/9/2008,8934.099609,8934.099609,8651.740234,8691.330078,8691.330078,284950000
12/8/2008,8637.650391,9026.410156,8637.490234,8934.179688,8934.179688,358970000
12/5/2008,8376.080078,8686.469727,8118.5,8635.419922,8635.419922,346370000
12/4/2008,8587.070313,8631.990234,8259.400391,8376.240234,8376.240234,280880000
12/3/2008,8409.139648,8624.19043,8234.150391,8591.69043,8591.69043,294680000
12/2/2008,8153.75,8437.169922,8143.509766,8419.089844,8419.089844,307520000
12/1/2008,8826.889648,8827.049805,8141.359863,8149.089844,8149.089844,321010000
11/28/2008,8724.700195,8831.349609,8672.69043,8829.040039,8829.040039,155510000
11/26/2008,8464.490234,8726.610352,8311.169922,8726.610352,8726.610352,283920000
11/25/2008,8445.139648,8607.379883,8281.459961,8479.469727,8479.469727,374020000
11/24/2008,8048.089844,8599.019531,8048.089844,8443.389648,8443.389648,491890000
11/21/2008,7552.370117,8071.75,7449.379883,8046.419922,8046.419922,569010000
11/20/2008,7995.529785,8187.399902,7506.970215,7552.290039,7552.290039,528130000
11/19/2008,8420.69043,8504.639648,7987.080078,7997.279785,7997.279785,350470000
11/18/2008,8273.339844,8477.950195,8105.439941,8424.75,8424.75,366390000
11/17/2008,8494.839844,8571.299805,8246.889648,8273.580078,8273.580078,278220000
11/14/2008,8822.19043,8923.179688,8469.990234,8497.30957,8497.30957,304370000
11/13/2008,8281.139648,8876.589844,7965.419922,8835.25,8835.25,476600000
11/12/2008,8684.519531,8684.599609,8265.290039,8282.660156,8282.660156,314660000
11/11/2008,8864.320313,8867.910156,8560.709961,8693.959961,8693.959961,257270000
11/10/2008,8946.599609,9159.580078,8760.459961,8870.540039,8870.540039,221230000
11/7/2008,8696.030273,8961.570313,8696.030273,8943.80957,8943.80957,246300000
11/6/2008,9134.009766,9155.44043,8637.169922,8695.790039,8695.790039,344350000
11/5/2008,9616.599609,9616.599609,9111.469727,9139.269531,9139.269531,264640000
11/4/2008,9323.889648,9653.950195,9323.889648,9625.280273,9625.280273,254930000
11/3/2008,9326.040039,9410.549805,9255.480469,9319.830078,9319.830078,180970000
10/31/2008,9179.089844,9454.360352,9119.200195,9325.009766,9325.009766,310950000
10/30/2008,9004.660156,9266.469727,8976.870117,9180.69043,9180.69043,267210000
10/29/2008,9062.330078,9363.320313,8890.290039,8990.959961,8990.959961,316230000
10/28/2008,8178.720215,9082.080078,8174.72998,9065.120117,9065.120117,372160000
10/27/2008,8375.919922,8599.099609,8143.589844,8175.77002,8175.77002,281180000
10/24/2008,8683.209961,8683.209961,8187.47998,8378.950195,8378.950195,335680000
10/23/2008,8519.769531,8795.990234,8243.549805,8691.25,8691.25,340740000
10/22/2008,9027.839844,9027.839844,8335.299805,8519.209961,8519.209961,348840000
10/21/2008,9262.799805,9284.549805,9004.269531,9033.660156,9033.660156,231160000
10/20/2008,8852.299805,9266.629883,8852.219727,9265.429688,9265.429688,241400000
10/17/2008,8975.349609,9281.120117,8718.25,8852.219727,8852.219727,360600000
10/16/2008,8577.040039,9013.269531,8197.669922,8979.259766,8979.259766,422450000
10/15/2008,9301.910156,9308.759766,8530.120117,8577.910156,8577.910156,374350000
10/14/2008,9388.969727,9794.370117,9085.429688,9310.990234,9310.990234,412740000
10/13/2008,8462.419922,9427.990234,8462.179688,9387.610352,9387.610352,399290000
10/10/2008,8568.669922,8901.280273,7882.509766,8451.19043,8451.19043,674920000
10/9/2008,9261.69043,9448.139648,8579.19043,8579.19043,8579.19043,436740000
10/8/2008,9437.230469,9628.070313,9194.780273,9258.099609,9258.099609,479270000
10/7/2008,9955.419922,10124.03027,9436.669922,9447.110352,9447.110352,362520000
10/6/2008,10322.51953,10322.75977,9525.320313,9955.5,9955.5,391460000
10/3/2008,10483.95996,10796.25977,10310.25,10325.37988,10325.37988,299690000
10/2/2008,10825.54004,10825.54004,10439.51953,10482.84961,10482.84961,395330000
10/1/2008,10847.40039,10882.51953,10631.9502,10831.07031,10831.07031,256670000
9/30/2008,10371.58008,10868.90039,10371.41992,10850.66016,10850.66016,319770000
9/29/2008,11139.62012,11139.94043,10365.4502,10365.4502,10365.4502,385940000
9/26/2008,11019.04004,11168.05957,10868.82031,11143.12988,11143.12988,232560000
9/25/2008,10827.16992,11129.19043,10827.00977,11022.05957,11022.05957,218530000
9/24/2008,10850.01953,10928.40039,10753.57031,10825.16992,10825.16992,183630000
9/23/2008,11015.69043,11143.20996,10833.94043,10854.16992,10854.16992,204480000
9/22/2008,11394.41992,11394.58008,10992.2002,11015.69043,11015.69043,213210000
9/19/2008,11027.50977,11483.04981,11026.7002,11388.44043,11388.44043,655110000
9/18/2008,10609.00977,11076.44043,10459.44043,11019.69043,11019.69043,488060000
9/17/2008,11056.58008,11057.30957,10595.90039,10609.66016,10609.66016,463200000
9/16/2008,10905.62012,11093.21973,10742.7002,11059.01953,11059.01953,494760000
9/15/2008,11416.37012,11416.4502,10917.50977,10917.50977,10917.50977,432970000
9/12/2008,11429.32031,11459.92969,11280.40039,11421.99023,11421.99023,238890000
9/11/2008,11264.44043,11445.67969,11098.66992,11433.70996,11433.70996,247820000
9/10/2008,11233.91016,11380.62988,11215.25977,11268.91992,11268.91992,214260000
9/9/2008,11514.73047,11577.5,11230.73047,11230.73047,11230.73047,257300000
9/8/2008,11224.87012,11570.66016,11224.79004,11510.74023,11510.74023,273000000
9/5/2008,11185.62988,11245.15039,11037.84961,11220.95996,11220.95996,198300000
9/4/2008,11532.48047,11532.48047,11176.01953,11188.23047,11188.23047,229200000
9/3/2008,11506.00977,11554.37988,11416.53027,11532.87988,11532.87988,174250000
9/2/2008,11545.62988,11790.16992,11471.90039,11516.91992,11516.91992,177090000
8/29/2008,11713.23047,11713.23047,11543.38965,11543.95996,11543.95996,166910000
8/28/2008,11499.87012,11715.17969,11499.79004,11715.17969,11715.17969,149150000
8/27/2008,11412.45996,11554.45996,11381.76953,11502.50977,11502.50977,120580000
8/26/2008,11383.55957,11436.24023,11340.41016,11412.87012,11412.87012,119800000
8/25/2008,11626.19043,11626.26953,11362.62988,11386.25,11386.25,148610000
8/22/2008,11426.79004,11632.12988,11426.79004,11628.05957,11628.05957,138790000
8/21/2008,11415.23047,11476.20996,11315.57031,11430.20996,11430.20996,130020000
8/20/2008,11345.94043,11454.15039,11290.58008,11417.42969,11417.42969,144880000
8/19/2008,11478.08984,11478.16992,11318.5,11348.54981,11348.54981,171580000
8/18/2008,11659.65039,11690.42969,11434.12012,11479.38965,11479.38965,156290000
8/15/2008,11611.20996,11709.88965,11599.73047,11659.90039,11659.90039,215040000
8/14/2008,11532.07031,11718.28027,11450.88965,11615.92969,11615.92969,159790000
8/13/2008,11632.80957,11633.78027,11453.33984,11532.95996,11532.95996,182550000
8/12/2008,11781.7002,11782.34961,11601.51953,11642.46973,11642.46973,173590000
8/11/2008,11729.66992,11867.11035,11675.53027,11782.34961,11782.34961,183190000
8/8/2008,11432.08984,11759.95996,11388.04004,11734.32031,11734.32031,212830000
8/7/2008,11655.41992,11655.58008,11416.7002,11431.42969,11431.42969,229610000
8/6/2008,11603.63965,11685.45996,11521.32031,11656.07031,11656.07031,180060000
8/5/2008,11286.01953,11615.92969,11286.01953,11615.76953,11615.76953,234990000
8/4/2008,11326.32031,11382.16992,11221.53027,11284.15039,11284.15039,170250000
8/1/2008,11379.88965,11425.73047,11267.04981,11326.32031,11326.32031,189700000
7/31/2008,11577.99023,11578.88965,11363.69043,11378.01953,11378.01953,220200000
7/30/2008,11397.55957,11586.62012,11397.55957,11583.69043,11583.69043,208520000
7/29/2008,11133.44043,11398.37988,11128.05957,11397.55957,11397.55957,206930000
7/28/2008,11369.46973,11369.54981,11125.12988,11131.08008,11131.08008,197550000
7/25/2008,11341.13965,11443.80957,11325.09961,11370.69043,11370.69043,190920000
7/24/2008,11630.33984,11634.49023,11345.37012,11349.28027,11349.28027,241140000
7/23/2008,11603.38965,11698.16992,11558.29004,11632.37988,11632.37988,264520000
7/22/2008,11457.90039,11616.66016,11387.38965,11602.5,11602.5,273690000
7/21/2008,11495.01953,11559.66992,11423.94043,11467.33984,11467.33984,212850000
7/18/2008,11436.55957,11510.82031,11381.92969,11496.57031,11496.57031,378610000
7/17/2008,11238.38965,11446.66016,11209.55957,11446.66016,11446.66016,335260000
7/16/2008,10961.88965,11244.16992,10918.33008,11239.28027,11239.28027,307590000
7/15/2008,11050.79981,11123.66992,10827.70996,10962.54004,10962.54004,331390000
7/14/2008,11103.63965,11239.04004,11003.65039,11055.19043,11055.19043,205360000
7/11/2008,11226.16992,11241.07031,10977.67969,11100.54004,11100.54004,275010000
7/10/2008,11148.00977,11270.29981,11086.9502,11229.01953,11229.01953,248010000
7/9/2008,11381.92969,11418.24023,11141.99023,11147.44043,11147.44043,227100000
7/8/2008,11225.03027,11391.12988,11174.87988,11384.20996,11384.20996,271500000
7/7/2008,11289.19043,11399.11035,11120.74023,11231.95996,11231.95996,248240000
7/3/2008,11216,11337.48047,11157.20996,11288.54004,11288.54004,176910000
7/2/2008,11382.33984,11434.12012,11214.37012,11215.50977,11215.50977,230690000
7/1/2008,11344.63965,11407.90039,11183.42969,11382.25977,11382.25977,299590000
6/30/2008,11345.7002,11437.29981,11287.55957,11350.00977,11350.00977,282210000
6/27/2008,11452.84961,11485.25,11297.99023,11346.50977,11346.50977,338250000
6/26/2008,11808.57031,11808.73047,11453.41992,11453.41992,11453.41992,302550000
6/25/2008,11805.30957,11924.19043,11789.36035,11811.83008,11811.83008,236160000
6/24/2008,11842.36035,11904.32031,11725.51953,11807.42969,11807.42969,225270000
6/23/2008,11843.83008,11986.95996,11731.05957,11842.36035,11842.36035,182870000
6/20/2008,12062.19043,12062.19043,11818.83008,11842.69043,11842.69043,429700000
6/19/2008,12029.05957,12114.79004,11978.33008,12063.08984,12063.08984,230920000
6/18/2008,12158.67969,12158.67969,11993.63965,12029.05957,12029.05957,212900000
6/17/2008,12269.65039,12322.82031,12150.29004,12160.29981,12160.29981,174690000
6/16/2008,12306.86035,12319.71973,12212.25,12269.08008,12269.08008,222140000
6/13/2008,12144.58984,12310.28027,12144.58984,12307.34961,12307.34961,247980000
6/12/2008,12089.62988,12269.24023,12076.92969,12141.58008,12141.58008,260960000
6/11/2008,12286.33984,12286.66992,12079.12988,12083.76953,12083.76953,247120000
6/10/2008,12277.70996,12369.23047,12206.95996,12289.75977,12289.75977,240760000
6/9/2008,12210.12988,12331.86035,12195.32031,12280.32031,12280.32031,266350000
6/6/2008,12602.74023,12603.07031,12192.05957,12209.80957,12209.80957,307820000
6/5/2008,12388.80957,12610.95996,12388.80957,12604.4502,12604.4502,236160000
6/4/2008,12391.86035,12496.16016,12338.78027,12390.48047,12390.48047,238590000
6/3/2008,12503.2002,12554.04981,12342.12012,12402.84961,12402.84961,227460000
6/2/2008,12637.66992,12638.08008,12427.76953,12503.82031,12503.82031,199090000
5/30/2008,12647.36035,12689.7002,12617.40039,12638.32031,12638.32031,210230000
5/29/2008,12593.87012,12726.66016,12554.7002,12646.21973,12646.21973,206420000
5/28/2008,12542.90039,12601.92969,12495.26953,12594.03027,12594.03027,213680000
5/27/2008,12479.62988,12572.53027,12442.58984,12548.34961,12548.34961,201530000
5/23/2008,12620.90039,12621.95996,12460.08984,12479.62988,12479.62988,190210000
5/22/2008,12597.69043,12669.33984,12591.33984,12625.62012,12625.62012,216360000
5/21/2008,12824.94043,12862.46973,12573.66992,12601.19043,12601.19043,265810000
5/20/2008,13026.04004,13026.04004,12781.78027,12828.67969,12828.67969,265220000
5/19/2008,12985.41016,13136.69043,12963.75977,13028.16016,13028.16016,193770000
5/16/2008,12992.74023,13001.94043,12893.49023,12986.79981,12986.79981,249260000
5/15/2008,12891.29004,12999.5,12854.98047,12992.66016,12992.66016,217780000
5/14/2008,12825.12012,12993.15039,12825.12012,12898.37988,12898.37988,206820000
5/13/2008,12872.08008,12891.37012,12780.96973,12832.17969,12832.17969,236710000
5/12/2008,12745.54981,12904.16016,12740.5,12876.30957,12876.30957,198110000
5/9/2008,12860.67969,12861.41016,12715.01953,12745.87988,12745.87988,180240000
5/8/2008,12814.34961,12909.86035,12794.80957,12866.78027,12866.78027,195570000
5/7/2008,13010.82031,13036.70996,12796.19043,12814.34961,12814.34961,235000000
5/6/2008,12968.88965,13046.15039,12863.2002,13020.83008,13020.83008,199370000
5/5/2008,13056.57031,13058.4502,12939.74023,12969.54004,12969.54004,197810000
5/2/2008,13012.53027,13132.45996,12981.83008,13058.2002,13058.2002,205410000
5/1/2008,12818.33984,13029.04981,12793.09961,13010,13010,245480000
4/30/2008,12831.4502,13010,12808.98047,12820.12988,12820.12988,255070000
4/29/2008,12870.37012,12889.83008,12804.66016,12831.94043,12831.94043,218020000
4/28/2008,12890.75977,12938.75977,12857.5,12871.75,12871.75,222300000
4/25/2008,12848.37988,12909.2002,12742.78027,12891.86035,12891.86035,240760000
